name,model,price,country,mileage,registration,transmission,power,fueltype,Citigo,Enyaq iV,Fabia,Kamiq,Karoq,Kodiaq,Octavia,Rapid,Scala,Superb,Yeti,Automat,Manuál,Benzín,CNG,Diesel,Elektřina,Hybrid,LPG,Ostatní paliva
Skoda Octavia 1.6 TDI 87 kW,Octavia,335990,Francie,88704,2017,Manuál,87,Diesel,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Karoq 1.0 TSI Ambition 87 kW,Karoq,448490,Francie,59345,2018,Manuál,87,Benzín,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Rapid 1.4 TDI Ambition 66 kW,Rapid,241990,Belgie,154493,2018,Manuál,66,Diesel,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Fabia 1.0 MPI Ambition 55 kW,Fabia,262990,Německo,52460,2016,Manuál,55,Benzín,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Citigo 1.0 MPI 55 kW,Citigo,219490,Německo,22224,2017,Manuál,55,Benzín,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Fabia 1.0 MPI 55 kW,Fabia,202490,Německo,69000,2018,Manuál,55,Benzín,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,688490,Německo,19290,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Kamiq 1.5 TSI DSG Style 110 kW,Kamiq,635490,Francie,8021,2021,Automat,110,Benzín,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 4x4 DSG RS 176 kW,Kodiaq,1164990,Německo,39500,2020,Automat,176,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Octavia 2.0 TDI 4x4 DSG L&K 135 kW,Octavia,595490,Německo,82900,2018,Automat,135,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Kamiq 1.0 TSI DSG Ambition 81 kW,Kamiq,549490,Francie,13524,2021,Automat,81,Benzín,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Superb 147 kW,Superb,1058490,Německo,28300,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Superb 2.0 TDI Tec Ambition 110 kW,Superb,829490,Německo,27707,2021,Automat,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 147 kW,Kodiaq,1280990,Německo,28550,2021,Automat,147,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 147 kW,Kodiaq,1047990,Německo,21900,2021,Automat,147,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Scala Style 110 kW,Scala,572490,Německo,30616,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Rapid 70 kW,Rapid,265490,Polsko,64720,2018,Manuál,70,Benzín,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Kamiq 1.6 TDI DSG Ambition 85 kW,Kamiq,627990,Francie,16930,2021,Automat,85,Diesel,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Kamiq 1.5 TSI DSG Monte Carlo 110 kW,Kamiq,777490,Německo,9457,2021,Automat,110,Benzín,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Octavia 1.5 TSI ACT 110 kW,Octavia,752990,Německo,2500,2021,Manuál,110,Benzín,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala Ambition 110 kW,Scala,531490,Německo,12050,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Enyaq iV 60 Sportline 132 kW,Enyaq iV,932490,Francie,5000,2021,Automat,132,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Kodiaq 1.5 TSI ACT DSG 110 kW,Kodiaq,868490,Německo,11800,2021,Automat,110,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Kamiq 1.5 TSI DSG Style 110 kW,Kamiq,700490,Francie,5000,2021,Automat,110,Benzín,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Superb 110 kW,Superb,638490,Francie,9040,2020,Manuál,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Skoda Enyaq iV 80 150 kW,Enyaq iV,1271490,Francie,6500,2021,Automat,150,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Octavia 2.0l TDI DSG 4x4 147 kW,Octavia,1035990,Německo,25750,2021,Automat,147,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Octavia 1.5 TSI DSG 96 kW,Octavia,470990,Itálie,73966,2020,Automat,96,CNG,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Skoda Scala 110 kW,Scala,662490,Německo,21600,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 147 kW,Superb,1164990,Německo,1679,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG Ambition 140 kW,Kodiaq,984490,Německo,18598,2021,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,725990,Německo,17083,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 1.0 TSI 70 kW,Scala,473490,Slovensko,200,2021,Manuál,70,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Citigo 1.0 MPI 55 kW,Citigo,214490,Německo,66992,2018,Manuál,55,Benzín,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Enyaq iV 80 150 kW,Enyaq iV,1395990,Francie,5000,2021,Automat,150,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Scala 110 kW,Scala,621990,Německo,18250,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 162 kW,Superb,553490,Polsko,80928,2017,Automat,162,Benzín,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Skoda Karoq 1.0 TSI Ambition 85 kW,Karoq,587990,Španělsko,16426,2020,Manuál,85,Benzín,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Karoq 2.0 TDI SCR 4x4 DSG Style 110 kW,Karoq,638490,Belgie,41000,2019,Automat,110,Diesel,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 2.0 4x4 DSG RS 176 kW,Kodiaq,1216490,Německo,50000,2020,Automat,176,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Scala 1.5 TSI DSG Style 110 kW,Scala,561990,Francie,31424,2019,Automat,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Skoda Superb 147 kW,Superb,1056990,Německo,15900,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Citigo 1.0 MPI Clever 44 kW,Citigo,214490,Francie,44750,2018,Manuál,44,Benzín,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Karoq 1.0 TSI 85 kW,Karoq,485990,Francie,76000,2019,Manuál,85,Benzín,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 147 kW,Superb,1057990,Německo,27122,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Karoq 1.5 TSI ACT DSG 110 kW,Karoq,804490,Německo,3000,2021,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Yeti 2.0 TDI 4x4 DSG Ambition 110 kW,Yeti,435490,Německo,126500,2016,Automat,110,Diesel,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Skoda Citigo 1.0 MPI Active 44 kW,Citigo,211990,Německo,48858,2018,Manuál,44,Benzín,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Enyaq iV 80 150 kW,Enyaq iV,1364990,Nizozemsko,1120,2021,Automat,150,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Octavia 2.0l TDI DSG 4x4 147 kW,Octavia,1033490,Německo,20384,2021,Automat,147,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Karoq 1.5 TSI ACT DSG Style 110 kW,Karoq,749990,Německo,16000,2021,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 4x4 DSG RS 176 kW,Kodiaq,1212990,Německo,32790,2020,Automat,176,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Fabia 1.0 MPI Ambition 55 kW,Fabia,285490,Španělsko,30125,2019,Manuál,55,Benzín,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Kamiq 1.0 TSI 70 kW,Kamiq,562490,Francie,2996,2021,Manuál,70,Benzín,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Octavia 2.0 TDI RS 135 kW,Octavia,458490,Německo,119700,2017,Manuál,135,Diesel,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Superb 2.0 TDI Green Tec Ambition 110 kW,Superb,434990,Německo,150000,2017,Automat,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Rapid 77 kW,Rapid,202490,Polsko,115200,2014,Manuál,77,Benzín,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Karoq 1.5 TSI ACT DSG 110 kW,Karoq,765490,Německo,24400,2021,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG Sportline 140 kW,Kodiaq,1215490,Německo,6908,2021,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Superb 2.0 TDI Green Tec 140 kW,Superb,794990,Německo,39957,2019,Automat,140,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Scala Style 110 kW,Scala,567490,Německo,15500,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG 140 kW,Kodiaq,981990,Německo,13100,2021,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TDI DSG Style 110 kW,Kodiaq,1083990,Itálie,4400,2021,Automat,110,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Superb 1.6 TDI Green Tec 88 kW,Superb,409990,Francie,107166,2017,Automat,88,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Karoq 1.5 TSI ACT DSG Ambition 110 kW,Karoq,558490,Španělsko,75800,2018,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Karoq 2.0 TDI SCR 4x4 DSG Ambition 110 kW,Karoq,894490,Německo,1000,2021,Automat,110,Diesel,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Octavia 1.6 TDI Green Tec 85 kW,Octavia,485990,Francie,41704,2020,Manuál,85,Diesel,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Rapid 1.2 TSI Tec 77 kW,Rapid,236490,Francie,95000,2016,Manuál,77,Benzín,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 2.0 TDI 4x4 DSG Premium Edition 140 kW,Superb,673490,Německo,98000,2018,Automat,140,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Octavia 2.0 TDI DSG Soleil 110 kW,Octavia,661490,Německo,24050,2020,Automat,110,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Karoq 1.5 TSI ACT DSG 110 kW,Karoq,764990,Francie,2000,2021,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Octavia 2.0l TDI DSG 4x4 147 kW,Octavia,957490,Německo,24255,2021,Automat,147,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Karoq 1.5 TSI ACT DSG 110 kW,Karoq,765990,Německo,20025,2021,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Enyaq iV 60 132 kW,Enyaq iV,932490,Francie,5000,2021,Automat,132,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Kamiq 1.5 TSI 110 kW,Kamiq,561990,Francie,33668,2020,Manuál,110,Benzín,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Rapid 85 kW,Rapid,312490,Polsko,104000,2017,Manuál,85,Diesel,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Octavia 2.0 TDI Green Tec Joy 110 kW,Octavia,391990,Rakousko,134868,2017,Automat,110,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Superb 147 kW,Superb,1074490,Německo,16970,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Scala 1.0 TSI 81 kW,Scala,483990,Španělsko,12230,2021,Manuál,81,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Octavia Combi 2.0 TDI 4x4 110 kW,Octavia,315990,Švédsko,79520,2014,Manuál,110,Diesel,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Scala 1.0 TSI Ambition 70 kW,Scala,448490,Španělsko,21812,2021,Manuál,70,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TDI DSG Style 110 kW,Kodiaq,752490,Itálie,51742,2019,Automat,110,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Superb 147 kW,Superb,1060990,Německo,26315,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Enyaq iV 80 150 kW,Enyaq iV,1370490,Francie,5000,2021,Automat,150,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Rapid 81 kW,Rapid,254990,Polsko,147449,2018,Manuál,81,LPG,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Skoda Rapid 1.0 TSI Clever 70 kW,Rapid,295990,Německo,116391,2018,Manuál,70,Benzín,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Octavia 2.0 TDI DSG Clever 110 kW,Octavia,506490,Německo,73947,2018,Automat,110,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Fabia 1.0 TSI 70 kW,Fabia,384990,Francie,17132,2021,Manuál,70,Benzín,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 2.0 TSI 4x4 DSG SportLine 206 kW,Superb,620490,Německo,121291,2017,Automat,206,Benzín,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Skoda Citigo 1.0 MPI Tec 44 kW,Citigo,219490,Francie,40128,2019,Manuál,44,Benzín,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Karoq 1.6 TDI SCR DSG 85 kW,Karoq,625490,Francie,12502,2020,Automat,85,Diesel,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG 140 kW,Kodiaq,971990,Německo,28100,2021,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Scala Style 110 kW,Scala,700490,Německo,11000,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Karoq 1.5 TSI ACT DSG 110 kW,Karoq,764990,Německo,24909,2021,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Karoq 1.5 TSI ACT 110 kW,Karoq,673990,Německo,14998,2021,Manuál,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Octavia 2.0l TDI DSG 4x4 147 kW,Octavia,983990,Německo,26650,2021,Automat,147,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Scala Ambition 110 kW,Scala,494990,Německo,17000,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Fabia 1.0 Green Tec Active 55 kW,Fabia,226990,Slovensko,73000,2018,Manuál,55,Benzín,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,593990,Francie,9200,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Octavia 2.0 TDI Green Tec Joy 110 kW,Octavia,829990,Německo,23000,2021,Automat,110,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Fabia 1.0 TSI Monte Carlo 70 kW,Fabia,382490,Francie,13097,2021,Manuál,70,Benzín,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG 140 kW,Kodiaq,984490,Německo,13300,2021,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,714490,Německo,14800,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Yeti 2.0 TDI 4x4 Ambition 110 kW,Yeti,422990,Rakousko,117000,2016,Manuál,110,Diesel,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
Skoda Scala 1.0 TSI Ambition 81 kW,Scala,440990,Slovensko,11300,2021,Manuál,81,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Octavia 110 kW,Octavia,773490,Polsko,13675,2021,Automat,110,Hybrid,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG 140 kW,Kodiaq,1033990,Německo,16260,2021,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Octavia 2.0 TDI Drive 110 kW,Octavia,398990,Německo,142766,2017,Manuál,110,Diesel,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Superb 147 kW,Superb,1074490,Německo,18700,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Octavia 1.6 TDI Green Tec Style 85 kW,Octavia,311990,Itálie,125000,2018,Automat,85,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Superb 147 kW,Superb,1110990,Německo,10400,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Octavia 2.0 TDI Green Tec Style 110 kW,Octavia,509490,Itálie,51300,2018,Automat,110,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Octavia 1.8 TSI DSG Style 132 kW,Octavia,557490,Německo,47400,2018,Automat,132,Benzín,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Fabia 1.0 TSI Ambition 70 kW,Fabia,311990,Španělsko,25116,2021,Manuál,70,Benzín,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Enyaq iV 80 150 kW,Enyaq iV,1319990,Francie,4000,2021,Automat,150,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Superb 147 kW,Superb,1061990,Německo,26461,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Octavia 2.0l TDI DSG 4x4 147 kW,Octavia,981990,Německo,32259,2021,Automat,147,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Scala 110 kW,Scala,685990,Německo,19900,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Citigo 1.0 MPI Fun 55 kW,Citigo,227490,Německo,112000,2017,Manuál,55,Benzín,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 2.0 TDI DSG Sportline 140 kW,Superb,765990,Německo,64900,2019,Automat,140,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Superb 147 kW,Superb,1061990,Německo,21929,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Superb 2.0 TDI DSG Style 140 kW,Superb,592990,Německo,69312,2016,Automat,140,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 147 kW,Kodiaq,1084490,Německo,24900,2021,Automat,147,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Scala 1.0 TSI Ambition 70 kW,Scala,445990,Španělsko,13000,2021,Manuál,70,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 2.0 TDI 4x4 Green Tec L&K 140 kW,Superb,853490,Švédsko,42390,2020,Automat,140,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Superb 147 kW,Superb,1047990,Německo,15300,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Enyaq iV 80 150 kW,Enyaq iV,1407490,Německo,7364,2021,Automat,150,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Octavia 1.6 TDI Green Tec 85 kW,Octavia,485990,Francie,58918,2020,Manuál,85,Diesel,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Rapid 81 kW,Rapid,276490,Polsko,94000,2018,Manuál,81,LPG,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Skoda Rapid 1.2 TSI Edition 77 kW,Rapid,214490,Německo,116970,2015,Manuál,77,Benzín,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,587490,Německo,18200,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TDI DSG Ambition 110 kW,Kodiaq,655490,Francie,60000,2018,Automat,110,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG 140 kW,Kodiaq,983990,Německo,28500,2021,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Kamiq 1.0 TSI DSG Ambition 85 kW,Kamiq,511490,Francie,11433,2019,Automat,85,Benzín,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Fabia 1.0 MPI Cool Edition 44 kW,Fabia,228990,Německo,46700,2016,Manuál,44,Benzín,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Octavia 2.0 TSI DSG RS 180 kW,Octavia,855490,Německo,14000,2020,Automat,180,Benzín,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Superb 2.0 TDI Green Tec Ambition 110 kW,Superb,519990,Německo,50002,2017,Manuál,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Skoda Kodiaq 2.0 TDI DSG Style 110 kW,Kodiaq,612990,Francie,61023,2018,Automat,110,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Octavia 1.5 TSI ACT Style 110 kW,Octavia,739990,Německo,11839,2021,Manuál,110,Benzín,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 1.0 TSI Ambition 81 kW,Scala,445990,Španělsko,27137,2021,Manuál,81,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 4x4 DSG RS 176 kW,Kodiaq,1267990,Německo,21302,2020,Automat,176,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Rapid 1.6 TDI Clever 85 kW,Rapid,392990,Německo,94950,2018,Manuál,85,Diesel,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Scala 110 kW,Scala,714490,Německo,19329,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TDI DSG 110 kW,Kodiaq,675990,Francie,46520,2018,Automat,110,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Yeti 1.2 TSI Ambition 81 kW,Yeti,360990,Německo,73672,2017,Manuál,81,Benzín,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
Skoda Octavia 180 kW,Octavia,790490,Nizozemsko,29684,2021,Automat,180,Hybrid,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Skoda Scala 1.0 TSI Ambition 70 kW,Scala,455990,Španělsko,12113,2021,Manuál,70,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
